model,target,location,season,disease,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,wis_relative_skill,wis_scaled_relative_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden,omega
UMass-trends_ensemble,wk inc hosp,dc,2023-2024,COVID-19,0.4075008384383264,0.04742170870483974,0.023733226455149206,0.33634590327833747,0.01636363636363636,0.9636363636363636,1,0.4969323262181389,1.0464431432794965,0.688038261606821,670050,10961.845722,2979.2401960784314,9,1536,0.060816482118995055,3.717447305616499e-5,1.367801223193481e-4,0.04527787093759182,2.653000250249521e-4,14.143164359350136
UMass-trends_ensemble,wk inc hosp,dc,2023-2024,Influenza,0.4426902656178074,0.07305626290401442,0.1344910732165202,0.23514292949727278,-0.05043859649122807,0.6578947368421053,0.9298245614035088,0.6658179817351099,0.9544858133473466,1.012556477820137,670050,10961.845722,2979.2401960784314,9,544,0.06606824350687372,4.038464660466304e-5,1.485916664928594e-4,0.04918780729086749,8.137688706209695e-4,10.325224695303536
UMass-trends_ensemble,wk inc hosp,de,2022-2023,COVID-19,0.36058878404467154,0.06728089809630873,0.01576486502526338,0.27754302092309946,0.13609467455621302,0.8994082840236687,1,0.4746128944521626,1.1590664613493447,0.748718198299335,1003384,514.93862029,2521.901098901099,8,3431,0.03593726669397474,7.002558554291331e-4,1.4298292038565495e-4,0.04507359800558394,1.0509728476965069e-4,10.95596274193934
UMass-trends_ensemble,wk inc hosp,de,2022-2023,Influenza,0.5932121753095858,0.14009436245243692,0.2212372291303801,0.23188058372676873,-0.025080645161290327,0.6370967741935484,0.8306451612903226,0.8694193156650513,1.0551581912314099,1.0365264342315534,1003384,514.93862029,2521.901098901099,8,442,0.059121151554099506,0.0011520056020958463,2.3522420271281612e-4,0.07415152191369823,0.0013421089939130901,18.96732842948765
UMass-trends_ensemble,wk inc hosp,de,2023-2024,COVID-19,0.39176237979591955,0.05908608070998033,0.022627612893021835,0.31004868619291737,0.06149068322981365,0.9130434782608695,1,0.48271203898292736,1.1113642537531698,0.6797013753040475,1003384,514.93862029,2491.426470588235,8,1790,0.03904411270220769,7.607943245260749e-4,1.5724420705196367e-4,0.04897029747448994,2.1886166469045786e-4,9.740206373121108
UMass-trends_ensemble,wk inc hosp,de,2023-2024,Influenza,0.4010197033311252,0.045102207595278936,0.1269087671282579,0.22900872860758834,-0.07798245614035089,0.7192982456140351,0.8596491228070176,0.5327156915345664,0.9908392739921958,1.0174339278467197,1003384,514.93862029,2491.426470588235,8,517,0.03996672294267451,7.787718526632967e-4,1.6095987903525923e-4,0.05012746291639065,7.756667375843814e-4,10.8810820041483
UMass-trends_ensemble,wk inc hosp,fl,2022-2023,COVID-19,0.16667245377149184,0.028367751514478998,0.03053809744981696,0.1077666048071959,0.007458563535911602,0.6906077348066298,0.988950276243094,0.23572858442279204,0.9270882405341335,0.3464306910045762,21781128,405.98041819,56061.68681318681,204,83913,7.652149777159926e-4,4.1054308607931097e-4,2.9730188876922484e-6,8.170218322131953e-4,1.9862530689105604e-6,23.990255278642923
UMass-trends_ensemble,wk inc hosp,fl,2022-2023,Influenza,0.2325363913731423,0.04294047531868194,0.0662682011074125,0.12332771494704788,-0.12306451612903227,0.5725806451612904,0.8629032258064516,0.2900484392413705,0.9459166158337795,0.7885097482635044,21781128,405.98041819,56061.68681318681,204,16387,0.0010676049072074795,5.727773581047808e-4,4.147866476940276e-6,0.0011398842714369722,1.4190296660349197e-5,22.104356283697634
UMass-trends_ensemble,wk inc hosp,fl,2023-2024,COVID-19,0.2540624472933331,0.06055432988332183,0.08975900267248656,0.10374911473752471,-0.03896969696969697,0.40606060606060607,0.8484848484848485,0.3989733023270104,0.883387788918282,0.4122491291196881,21781128,405.98041819,56236.117647058825,204,34069,0.0011664338380148772,6.257997575992227e-4,4.517780706126335e-6,0.0012454041533986916,7.457291006291148e-6,31.39217993563563
UMass-trends_ensemble,wk inc hosp,fl,2023-2024,Influenza,0.1520403092864693,0.029100791865919837,0.04674251722823642,0.07619700019231303,-0.060877192982456134,0.6052631578947368,0.9210526315789473,0.24742528845790523,0.7863149179383087,0.7027351749828393,21781128,405.98041819,56236.117647058825,204,18401,6.980368936194181e-4,3.745015830180115e-4,2.7036060746704317e-6,7.452956337572025e-4,8.262611232349834e-6,18.34723024547894
UMass-trends_ensemble,wk inc hosp,ga,2022-2023,COVID-19,0.24977239114510646,0.10531209121080928,0.006298928652511433,0.13816137128178574,0.38866666666666666,0.5818181818181818,0.9575757575757575,0.3748625930865601,0.9497066357971421,0.4282479544492191,10799566,187.11258523,21006.00824175824,138,30172,0.002312800265724627,0.0013348775596151623,1.189052142941557e-5,0.0018099448633703368,8.278284208706963e-6,20.23422308772229
UMass-trends_ensemble,wk inc hosp,ga,2022-2023,Influenza,0.2478560184436986,0.03624223443974065,0.032278952532281684,0.17933483147167625,-0.0020161290322580744,0.7661290322580645,0.9516129032258065,0.27767258823900737,1.0062003931594934,1.0664759844863585,10799566,187.11258523,21006.00824175824,138,4151,0.0022950553609626407,0.0013246357434430847,1.179929168793626e-5,0.0017960581046644825,5.970995385297485e-5,13.16571040142247
UMass-trends_ensemble,wk inc hosp,ga,2023-2024,COVID-19,0.3529377088104965,0.05669993679418834,0.10828361892598826,0.1879541530903199,-0.09024242424242424,0.5636363636363636,0.8606060606060606,0.5103648300796155,0.8830165957091617,0.4644275467207758,10799566,187.11258523,21367.46568627451,135,16355,0.003268073076367111,0.0018862318019745342,1.6517527815065483e-5,0.0026143533985962704,2.1579804879883616e-5,20.30907217015292
UMass-trends_ensemble,wk inc hosp,ga,2023-2024,Influenza,0.3447994497469083,0.03300829120418531,0.1397382392682989,0.1720529192744241,-0.12421052631578947,0.7017543859649122,0.8596491228070176,0.49432309666455393,1.0047822589233721,0.7892114896743814,10799566,187.11258523,21367.46568627451,135,7641,0.0031927157975321255,0.0018427378859796019,1.6136656298383192e-5,0.0025540699981252465,4.512491162765453e-5,18.95630809071297
UMass-trends_ensemble,wk inc hosp,hi,2022-2023,COVID-19,0.2671100914434867,0.016422405371710063,0.014803578753084903,0.23588410731869175,0.002890173410404612,0.9421965317919075,1,0.2295315910969662,1.311308375452284,0.7398563661172737,1441553,224.45613791,2523.186813186813,24,5720,0.018529328539671222,0.0011900324666130966,1.0586219381280123e-4,0.011129587143478612,4.6697568434175994e-5,11.427104484401863
UMass-trends_ensemble,wk inc hosp,hi,2022-2023,Influenza,0.4920176222433768,0.1644076481539849,0.040195281120805414,0.28741469296858646,0.11153225806451612,0.7338709677419355,0.967741935483871,0.7367801661767072,1.01709007157339,1.008808934907325,1441553,224.45613791,2523.186813186813,24,378,0.034131081010783285,0.0021920435182782158,1.949984914600727e-4,0.0205007342601407,0.0013016339212787746,13.954860434870909
UMass-trends_ensemble,wk inc hosp,hi,2023-2024,COVID-19,0.2776825670166569,0.024660523135824546,0.01957794791343455,0.2334440959673978,-0.015272727272727278,0.9454545454545454,0.9939393939393939,0.275203229265694,1.1320833771885264,0.5838797447950528,1441553,224.45613791,2514.848039215686,24,2547,0.01926273727130788,0.0012371351017720846,1.1041723503232372e-4,0.01157010695902737,1.0902338712864425e-4,12.19611446132205
UMass-trends_ensemble,wk inc hosp,hi,2023-2024,Influenza,0.361676095141313,0.06457363789278649,0.04880042375777436,0.24830203349075214,-0.030701754385964928,0.7631578947368421,0.9824561403508771,0.47730310305446577,1.1678983299800616,1.1848279213207267,1441553,224.45613791,2514.848039215686,24,529,0.025089337342526635,0.0016113441962827232,1.4381628213771123e-4,0.015069837297554707,6.836977223843346e-4,10.423259778083082
UMass-trends_ensemble,wk inc hosp,ia,2022-2023,COVID-19,0.31102965272799954,0.052191958475524686,0.0207870310143121,0.23805066323816276,0.040963855421686735,0.8674698795180723,1,0.3571221258876486,1.005481384395153,0.6223636660682119,3193079,57.169008467,7029.956043956044,115,7979,0.00974074405074223,0.00544052907455159,4.4243470483063e-5,0.002704605675895648,3.898103179947356e-5,12.607899093814613
UMass-trends_ensemble,wk inc hosp,ia,2022-2023,Influenza,0.5555308071051139,0.13183034479149588,0.15534334869743324,0.26835711361618486,-0.036693548387096785,0.6129032258064516,0.8145161290322581,0.8258501843818371,1.0979605400402603,0.8596116663606131,3193079,57.169008467,7029.956043956044,115,2191,0.017397966260938546,0.009717342000531393,7.902336851490383e-5,0.004830702670479251,2.5355125837750524e-4,19.26870433596397
UMass-trends_ensemble,wk inc hosp,ia,2023-2024,COVID-19,0.40013687939475234,0.050300318751187484,0.039172571806494874,0.31066398883706997,-0.006097560975609763,0.823170731707317,1,0.504028052608592,0.9209432263277078,0.6117844787222191,3193079,57.169008467,7092.421568627451,113,5000,0.012531380507489866,0.006999192221878847,5.641752616126401e-5,0.0035410343309270117,8.002737587895047e-5,12.244411942962618
UMass-trends_ensemble,wk inc hosp,ia,2023-2024,Influenza,0.3377654899714157,0.045595518000111246,0.10059125540012509,0.19157871657117936,-0.16587719298245615,0.5877192982456141,0.9298245614035088,0.520718340290778,0.9810753913814922,0.8681448229623088,3193079,57.169008467,7092.421568627451,113,2126,0.010578049900156422,0.005908192201136146,4.762343674909065e-5,0.0029890751324904044,1.5887370177394906e-4,12.148042125421298
UMass-trends_ensemble,wk inc hosp,id,2022-2023,COVID-19,0.373065758453218,0.037273908649310954,0.016442373536214343,0.3193494762676927,0.05780346820809248,0.930635838150289,1,0.3648586306528475,1.3380948359007285,0.729807425575002,1900923,23.001022601,2837.0906593406594,45,4416,0.0196255060543335,0.016219529232452408,1.3149588901044092e-4,0.008290350187849288,8.448047066422509e-5,8.514325060266392
UMass-trends_ensemble,wk inc hosp,id,2022-2023,Influenza,0.6061667020183519,0.15015908662588417,0.17341155184983362,0.2825960635426341,-0.012580645161290328,0.6532258064516129,0.8467741935483871,0.8843437343281286,0.9526419773126292,0.8120295802282572,1900923,23.001022601,2837.0906593406594,45,1645,0.03188801976820481,0.02635390228224018,2.136578540494103e-4,0.013470371155963374,3.6849039636373975e-4,15.956137044410301
UMass-trends_ensemble,wk inc hosp,id,2023-2024,COVID-19,0.407417130638703,0.04208017148024328,0.040866344592773544,0.32447061456568616,-0.02267080745341615,0.8944099378881988,0.9937888198757764,0.4943805717051777,1.0625495619379886,0.6839503846774467,1900923,23.001022601,2857.642156862745,45,2808,0.021432595146605254,0.017713000752453068,1.4257108072831092e-4,0.009053714014193399,1.4509157074027885e-4,11.32546593103112
UMass-trends_ensemble,wk inc hosp,id,2023-2024,Influenza,0.3767293211327795,0.05830421903043187,0.10459766955247189,0.21382743254987577,-0.037368421052631585,0.6578947368421053,0.9122807017543859,0.5456563441271649,0.9492217456544801,0.8747934368493351,1900923,23.001022601,2857.642156862745,45,1516,0.01981823151872956,0.016378807484689863,1.3183222406908037e-4,0.008371762691839545,2.4850219072083084e-4,13.314748734999682
UMass-trends_ensemble,wk inc hosp,il,2022-2023,COVID-19,0.18306387269004948,0.030248990179042434,0.021022097387987847,0.1317927851230192,0.022162162162162158,0.7837837837837838,1,0.2370879406590359,0.8937338460727065,0.4951253795047058,12671469,228.2588546,28582.126373626375,177,43550,0.0014446933713056433,8.020011885665945e-4,6.40483742521579e-6,0.0010342591677403926,4.203533242021802e-6,16.36674887582561
UMass-trends_ensemble,wk inc hosp,il,2022-2023,Influenza,0.49845085370694925,0.09142566797385855,0.15557668775911251,0.25144849797397817,-0.0635483870967742,0.5564516129032258,0.8064516129032258,0.6490222046400822,1.0856888711691202,0.7769266056648984,12671469,228.2588546,28582.126373626375,177,7338,0.003933646948960292,0.0021837087309512383,1.7439250222015864e-5,0.0028161065181183573,6.792734446810428e-5,26.00181087012715
UMass-trends_ensemble,wk inc hosp,il,2023-2024,COVID-19,0.27292378900008435,0.05008404937237584,0.057005200629258033,0.1658345389984505,-0.047939393939393934,0.6606060606060606,0.9696969696969697,0.3857036711227056,0.8199002945038306,0.44045700264924154,12671469,228.2588546,28210.33823529412,176,22927,0.0021538449014876205,0.0011956766780344841,9.67460179752924e-6,0.0015507033465913882,1.1904034064643623e-5,18.14837930607266
UMass-trends_ensemble,wk inc hosp,il,2023-2024,Influenza,0.2719599947843564,0.043204510328697966,0.09321371955414953,0.13554176490150888,-0.10578947368421053,0.5350877192982456,0.868421052631579,0.41186233451468496,0.9674256400205227,0.7849267631755789,12671469,228.2588546,28210.33823529412,176,6431,0.002146238883466127,0.0011914543041974784,9.640437222553598e-6,0.0015452272430929342,4.228891226626596e-5,16.082579913958618
UMass-trends_ensemble,wk inc hosp,in,2022-2023,COVID-19,0.24069839865807044,0.051019047116247926,0.021480038023729893,0.1681993135180926,0.07983425414364641,0.7900552486187845,0.994475138121547,0.3326302491692635,0.9241934880615684,0.4551460738479746,6805985,189.97357795,14972.997252747253,122,18275,0.0035365696318471235,0.0012670098718750296,1.607549875252311e-5,0.00197293769391861,1.3170911007281556e-5,15.51863526941839
UMass-trends_ensemble,wk inc hosp,in,2022-2023,Influenza,0.41694908337378034,0.11954614453499193,0.07426291480226388,0.22314002403652453,0.08669354838709677,0.5483870967741935,0.8387096774193549,0.5340767923088723,1.112293370355506,0.7720719541830782,6805985,189.97357795,14972.997252747253,122,6080,0.006126212199612258,0.0021947740726529826,2.7846734780992386e-5,0.0034176154374900027,6.857715187068755e-5,24.089933630574812
UMass-trends_ensemble,wk inc hosp,in,2023-2024,COVID-19,0.3739770207912922,0.08473620899972015,0.062412242749572334,0.22682856904199972,-0.01751592356687898,0.643312101910828,0.9617834394904459,0.5345460893908835,0.8705799998538297,0.5117938977444921,6805985,189.97357795,15040.372549019608,122,11399,0.005494825815679761,0.0019685738660442605,2.486487748707192e-5,0.003065385416322067,3.280787970798247e-5,15.975183987288787
UMass-trends_ensemble,wk inc hosp,in,2023-2024,Influenza,0.26910532327108094,0.0552170959103132,0.072872494827197,0.14101573253357075,-0.12491228070175439,0.5350877192982456,0.868421052631579,0.43355733157876153,0.871477136883047,0.7555801541860105,6805985,189.97357795,15040.372549019608,122,6081,0.003953951166085158,0.0014165407956990104,1.789219797541666e-5,0.0022057813382875486,4.425346542856125e-5,17.564480487272462
UMass-trends_ensemble,wk inc hosp,ks,2022-2023,COVID-19,0.3266027530320332,0.045073435772219034,0.021002593491199553,0.2605267237686146,0.0505524861878453,0.9116022099447514,0.994475138121547,0.363415634768545,1.0123349690549817,0.5996705921471119,2934582,35.893253619,8056.854395604396,126,7932,0.01112944715915361,0.009099279672410273,4.053725399458862e-5,0.002592085341524073,4.1175334472016284e-5,11.919333974601509
UMass-trends_ensemble,wk inc hosp,ks,2022-2023,Influenza,0.47907720241643414,0.07643217722587127,0.12761662453107875,0.27502840065948414,-0.042419354838709684,0.6774193548387096,0.8790322580645161,0.6867431820982021,1.0391834518478615,0.7771275874522645,2934582,35.893253619,8056.854395604396,126,1921,0.01632522800236743,0.013347277109557878,5.946206532884668e-5,0.003802200019178049,2.4938948590131916e-4,21.022224982858027
UMass-trends_ensemble,wk inc hosp,ks,2023-2024,COVID-19,0.3798557340836163,0.04830455486015842,0.06408382064420512,0.26746735857925275,-0.11290909090909092,0.7333333333333333,0.9878787878787879,0.4944658534955265,0.8711919903148677,0.5717003857451268,2934582,35.893253619,7919.235294117647,123,5067,0.012944117222950876,0.010582928427601243,4.796621390524543e-5,0.0030882580006798073,7.49665944510788e-5,14.83979156358476
UMass-trends_ensemble,wk inc hosp,ks,2023-2024,Influenza,0.33878742036598547,0.052478553940127494,0.07355704077945194,0.21275182564640605,-0.06008771929824562,0.6403508771929824,0.9736842105263158,0.4802630127451555,0.9862867541106513,0.8933461344871735,2934582,35.893253619,7919.235294117647,123,1860,0.011544656798344209,0.009438749241351841,4.2780320041460876e-5,0.0027543692712681746,1.8214377439031477e-4,15.529069078682111
UMass-trends_ensemble,wk inc hosp,ky,2022-2023,COVID-19,0.26287047425367244,0.02856367635978092,0.02067216895245158,0.21363462894143995,0.016216216216216203,0.8594594594594595,1,0.27275692935807644,1.064368231758136,0.43135329273928597,4509394,114.18646796,11989.818681318682,98,13502,0.005829396904632251,0.0023021158194135322,2.1924474526312106e-5,0.0026823517780986982,1.9469002685059433e-5,12.698938263742187
UMass-trends_ensemble,wk inc hosp,ky,2022-2023,Influenza,0.528194822503145,0.11199279944210681,0.13572792907593692,0.2804740939851012,-0.02725806451612904,0.6209677419354839,0.8306451612903226,0.7028202640304972,1.072411626565161,0.7611531403193755,4509394,114.18646796,11989.818681318682,98,4477,0.011713210744129808,0.004625721698372997,4.405361219733243e-5,0.005389743086766785,1.1797963424238217e-4,24.304659903793567
UMass-trends_ensemble,wk inc hosp,ky,2023-2024,COVID-19,0.3276168844249177,0.043775204578091975,0.05458947399270297,0.22925220585412276,-0.048181818181818194,0.7090909090909091,0.9939393939393939,0.4135760816283037,0.8652597809669897,0.4485752039543691,4509394,114.18646796,12114.617647058823,97,8965,0.007265208682694786,0.0028691393146487664,2.7043105607584426e-5,0.003377493653865131,3.6543991569985245e-5,12.786688773751964
UMass-trends_ensemble,wk inc hosp,ky,2023-2024,Influenza,0.2994574805533764,0.057664823821972355,0.06836508514728691,0.17342757158411715,8.771929824560927e-5,0.631578947368421,0.8859649122807017,0.4486236954530367,0.9587753730205958,0.804794936140064,4509394,114.18646796,12114.617647058823,97,3950,0.0066407477491072274,0.0026225303742495793,2.471869020365479e-5,0.0030871905211688287,7.581202039325985e-5,15.4272317945078
UMass-trends_ensemble,wk inc hosp,la,2022-2023,COVID-19,0.2747358201961385,0.031082203496565628,0.02131462624910711,0.22233899045046576,0.0165745856353591,0.850828729281768,1,0.2916523653843156,1.0910142237863811,0.5030363484357422,4624047,107.01035949,12444.642857142857,134,14755,0.005941458211738301,0.0025673759204763,2.2076633564333128e-5,0.002050267314896556,1.8619845489402813e-5,13.116454987304715
UMass-trends_ensemble,wk inc hosp,la,2022-2023,Influenza,0.35969710572841207,0.05969267204927976,0.064773269452169,0.2352311642269633,-0.0232258064516129,0.6774193548387096,0.9274193548387096,0.4631323109340388,1.04731568593002,0.8645529999713573,4624047,107.01035949,12444.642857142857,134,3118,0.007778837579471231,0.0033613297576299177,2.890377087213528e-5,0.0026843067591672543,1.1536148355625788e-4,16.41933525884194
UMass-trends_ensemble,wk inc hosp,la,2023-2024,COVID-19,0.3186991515994944,0.05557556274443011,0.050646556876651344,0.21247703197841294,-0.01212121212121213,0.6303030303030303,1,0.43419634052617506,0.8971025910952728,0.4424428888650259,4624047,107.01035949,12244.53431372549,132,6538,0.006892212635371016,0.0029782084007415797,2.602787034883386e-5,0.002414387512117382,4.8745664056208996e-5,15.624759729871085
UMass-trends_ensemble,wk inc hosp,la,2023-2024,Influenza,0.2987700081217063,0.060209471734330104,0.04683335018748866,0.19172718619988752,-0.011228070175438597,0.6929824561403509,0.9473684210526315,0.42055201802994324,1.0253041531879403,0.8178838681710102,4624047,107.01035949,12244.53431372549,132,3162,0.006461223428778001,0.0027919727542792343,2.440027529563134e-5,0.002263409152437169,9.448766860269016e-5,16.137601186488748
UMass-trends_ensemble,wk inc hosp,ma,2022-2023,COVID-19,0.2049675376506006,0.0383914420373492,0.02262973128180929,0.14394636433144212,0.06124260355029585,0.727810650887574,0.9940828402366864,0.27080999369829656,1.071737930023584,0.5872786711883928,6984723,895.36953013,16201.337912087913,71,27839,0.0029345120436501293,2.2891949162134328e-4,1.2651272306200905e-5,0.002886866727473248,7.362604175818119e-6,15.348126994799415
UMass-trends_ensemble,wk inc hosp,ma,2022-2023,Influenza,0.5397716749436233,0.12353174400714131,0.16013149817092073,0.25610843276556133,-0.029193548387096778,0.6532258064516129,0.7661290322580645,0.6562803404972339,1.208292282630862,0.7868633333233505,6984723,895.36953013,16201.337912087913,71,5021,0.007727889494595895,6.028479379516669e-4,3.331648767975493e-5,0.007602417956952441,1.0750282313157206e-4,29.57882392898267
UMass-trends_ensemble,wk inc hosp,ma,2023-2024,COVID-19,0.2953538989141255,0.049326412371958755,0.049940796725459743,0.19608668981670702,-0.05303030303030304,0.6121212121212121,0.9757575757575757,0.3827758827189828,0.9777266486142138,0.5423224727130511,6984723,895.36953013,16294.848039215687,71,13583,0.004228569964966764,3.298681594304897e-4,1.812560007944337e-5,0.004159914069213035,2.1744378923222078e-5,14.794184226405926
UMass-trends_ensemble,wk inc hosp,ma,2023-2024,Influenza,0.2969066716776733,0.047847805013878225,0.09768141732329494,0.15137744934050015,-0.09445454545454546,0.509090909090909,0.8636363636363636,0.45615621349674323,0.8915555893625325,0.7781803610333072,6984723,895.36953013,16294.848039215687,71,7142,0.004250800950555567,3.3160238503376926e-4,1.8220892331314076e-5,0.004181784108136244,4.1571922665594134e-5,20.784168420622905
UMass-trends_ensemble,wk inc hosp,md,2022-2023,COVID-19,0.2967111773167799,0.02415962786080132,0.050455858110297305,0.22209569134568125,-0.11977900552486188,0.7734806629834254,0.994475138121547,0.35557100139826053,1.2475934378029685,0.5911769733847704,6165129,634.8490376,10198.217032967032,48,16002,0.004812732666531063,4.673728079331657e-4,2.9094416833611535e-5,0.006181482860766248,1.854213081594675e-5,11.267797872574636
UMass-trends_ensemble,wk inc hosp,md,2022-2023,Influenza,0.39601364283138873,0.062079182706089454,0.08715936881629026,0.24677509130900904,-0.035725806451612906,0.6451612903225806,0.9193548387096774,0.5489152374192979,1.0529154796320919,0.8177167941799163,6165129,634.8490376,10198.217032967032,48,3305,0.006423444551304421,6.237918298316858e-4,3.8831654744277785e-5,0.008250284225653931,1.1982258482038993e-4,20.242976554131364
UMass-trends_ensemble,wk inc hosp,md,2023-2024,COVID-19,0.32177419416908354,0.04133306836987136,0.04770792526162173,0.23273320053759047,-0.05545454545454545,0.7696969696969697,0.9878787878787879,0.4018815987481403,1.0046101422256253,0.5152462137879723,6165129,634.8490376,9948.401960784313,47,8621,0.005219261335311614,5.068515113223251e-4,3.2344309713005954e-5,0.006846259450406033,3.732446284295135e-5,12.717024196864191
UMass-trends_ensemble,wk inc hosp,md,2023-2024,Influenza,0.4051519672774672,0.082508691273842,0.13961645941479567,0.18302681658882958,-0.08666666666666667,0.43859649122807015,0.8421052631578947,0.6236090563972894,1.0519262304719783,0.8966736400674228,6165129,634.8490376,9948.401960784313,47,3111,0.006571670556730722,6.381863140394988e-4,4.072533145268346e-5,0.008620254622924834,1.3023206919880013e-4,20.476987357330735
UMass-trends_ensemble,wk inc hosp,me,2022-2023,COVID-19,0.36988548426388673,0.059326638412690313,0.012926122643301964,0.29763272320789447,0.12702702702702703,0.9459459459459459,1,0.44585922834739655,1.2716305145595352,0.7662294488018816,1372247,44.488287401,2839.0686813186812,33,3687,0.02695473076376824,0.00831422169457511,1.3028409164518118e-4,0.011208651038299598,1.003215308554073e-4,10.42110323523463
UMass-trends_ensemble,wk inc hosp,me,2022-2023,Influenza,0.6322084759244705,0.12823132370545143,0.23692516896268034,0.2670519832563387,-0.10822580645161291,0.6209677419354839,0.7983870967741935,0.9445102197110988,1.012454881506139,0.874005412891528,1372247,44.488287401,2839.0686813186812,33,1171,0.04607104084938575,0.014210672355759412,2.226816420766631e-4,0.019157832603771834,5.39887682258301e-4,19.53185141089119
UMass-trends_ensemble,wk inc hosp,me,2023-2024,COVID-19,0.40318243722714,0.06953852466415002,0.022830744475154062,0.3108131680878359,0.05509554140127387,0.89171974522293,0.9936305732484076,0.49790453948604135,1.0511692150111331,0.7219913599699551,1372247,44.488287401,2883.75,33,1815,0.029381185546562678,0.009062664822158952,1.3981185512861377e-4,0.012217649612943636,2.2213908387170247e-4,19.30359287531409
UMass-trends_ensemble,wk inc hosp,me,2023-2024,Influenza,0.39490297342082714,0.06323776395570554,0.1009590999464541,0.23070610951866752,-0.011228070175438606,0.6228070175438597,0.9736842105263158,0.6273851638095186,1.023255794724069,0.9755469689385464,1372247,44.488287401,2883.75,33,878,0.02877783470620283,0.008876560472227811,1.3694077968645936e-4,0.011966756770328095,4.4977559615128374e-4,11.166130594061086
UMass-trends_ensemble,wk inc hosp,mi,2022-2023,COVID-19,0.2046546836561475,0.030404974086603167,0.017232980707149338,0.15701672886239498,0.012707182320441978,0.8342541436464088,1,0.2295036731054397,0.993394635929096,0.4769403938219697,10050811,177.55193594,21036.129120879123,140,29671,0.0020362006971989376,0.0011526468724357155,9.728723496616129e-6,0.0014618191689724821,6.897464987905615e-6,13.356180075804025
UMass-trends_ensemble,wk inc hosp,mi,2022-2023,Influenza,0.507710940376575,0.1263029767824441,0.1281311071362102,0.25327685645792075,-0.06314516129032258,0.5806451612903226,0.8064516129032258,0.6431643673801316,1.0797679343234259,0.7687184501157622,10050811,177.55193594,21036.129120879123,140,6946,0.005051442519181538,0.0028595066434428822,2.413518843980918e-5,0.003626506716975536,7.309400235769869e-5,27.26270526473752
UMass-trends_ensemble,wk inc hosp,mi,2023-2024,COVID-19,0.3039980210194819,0.04411115835184496,0.06286491397261498,0.19702194869502201,-0.08,0.6484848484848484,0.9515151515151515,0.3945159732347754,0.9075970584462546,0.46910690281012235,10050811,177.55193594,21480.151960784315,140,18269,0.003024611854898892,0.0017121639333868585,1.415250793264788e-5,0.0021714144358534423,1.6640101867616284e-5,18.17433552406239
UMass-trends_ensemble,wk inc hosp,mi,2023-2024,Influenza,0.3227965091077206,0.06843536220788698,0.0980808511643191,0.15628029573551452,-0.10973684210526316,0.40350877192982454,0.9122807017543859,0.51246300407122225,0.9029028235386389,0.7513909634576995,10050811,177.55193594,21480.151960784315,140,9724,0.0032116463945816975,0.0018180399295494195,1.5027664129054616e-5,0.002305689350769433,3.3195856551596114e-5,17.980320706420592
UMass-trends_ensemble,wk inc hosp,mn,2022-2023,COVID-19,0.25124878549904384,0.030765234307334886,0.016233107423314477,0.20425044376839446,0.026397515527950298,0.8944099378881988,0.9937888198757764,0.2835101792768801,1.012659361488008,0.6200341074431212,5707390,71.677007309,9284.412087912087,125,14336,0.004402166060126325,0.003505291235387505,2.7061356510247875e-5,0.0020099902839923506,1.752572443492214e-5,11.795037109557782
UMass-trends_ensemble,wk inc hosp,mn,2022-2023,Influenza,0.5313758773770656,0.13775411169226948,0.13933870831771294,0.2542830573670832,0.09782258064516128,0.6048387096774194,0.8387096774193549,0.7503487801221035,1.0305796088903554,0.7868943084300307,5707390,71.677007309,9284.412087912087,125,2671,0.009310313074401182,0.007413477450115921,5.723312066995546e-5,0.004251007019016525,1.9894267217411665e-4,25.068942024329587
UMass-trends_ensemble,wk inc hosp,mn,2023-2024,COVID-19,0.3235581946860416,0.03581911719316717,0.054079644254812924,0.23365943323806151,-0.0884848484848485,0.7333333333333333,1,0.41563247945624965,0.920068874278023,0.5209911807408134,5707390,71.677007309,9393.073529411764,125,8186,0.005669109605021588,0.004514114174594097,3.44464667153845e-5,0.0025884655574883327,3.9525799497439727e-5,13.378673318862722
UMass-trends_ensemble,wk inc hosp,mn,2023-2024,Influenza,0.2681364256584849,0.03621987208310585,0.07157989911889308,0.16033665445648598,-0.050701754385964914,0.631578947368421,0.9736842105263158,0.4426495308051282,0.931601367935233,0.7656393909724694,5707390,71.677007309,9393.073529411764,125,2841,0.004698056829102004,0.0037408987306424106,2.854618616780665e-5,0.002145091405267879,9.438100163973421e-5,12.2945929403659
UMass-trends_ensemble,wk inc hosp,mo,2022-2023,COVID-19,0.21722144716142552,0.02813038109591156,0.019933774434350897,0.16915729163116308,0.03425414364640883,0.856353591160221,1,0.253540531164959,1.0424747776825811,0.4622863772400652,6168187,89.723503599,14641.417582417582,111,20652,0.0035216417265142175,0.002421009417245344,1.4836093973733795e-5,0.001956949974427257,1.0518179699855971e-5,12.71690741302095
