model,target,location,season,disease,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,relative_skill,scaled_rel_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden,omega
UMass-trends_ensemble,wk inc hosp,ma,2023-2024,Influenza,0.2969066716776733,0.15137744934050015,0.09768141732329494,0.04784780501387822,0.00213438735177865,-0.09445454545454546,0.4561562134967432,0.8915555893625324,0.7781803610333071,6984723,895.36953013,16294.848039215687,71,7142,0.00425080095055556,3.3160238503376926e-4,1.8220892331314076e-5,0.00418178410813624,4.1571922665594134e-5,22.440800757634662
UMass-trends_ensemble,wk inc hosp,md,2022-2023,COVID-19,0.33777502092407713,0.24326311263406644,0.07112451372566028,0.0233873945643504,0.1262494027711419,-0.1696703296703297,0.42794488074941106,1.0946752212066488,0.5535974254330256,6165129,634.8490376,10198.217032967032,48,16002,0.00547879891765569,5.320556556264316e-4,3.3120987701298816e-5,0.00703697960258494,2.1108300270221043e-5,12.739062194720695
UMass-trends_ensemble,wk inc hosp,md,2022-2023,Influenza,0.39601364283138873,0.24677509130900904,0.08715936881629026,0.06207918270608945,0.074109396914446,-0.0357258064516129,0.5489152374192979,1.052915479632092,0.8177167941799164,6165129,634.8490376,10198.217032967032,48,3305,0.00642344455130442,6.237918298316858e-4,3.8831654744277785e-5,0.00825028422565393,1.1982258482038992e-4,20.508688468235025
UMass-trends_ensemble,wk inc hosp,md,2023-2024,COVID-19,0.29117575930555994,0.21520585676259993,0.01759743616592724,0.05837246637703278,0.1691304347826087,0.10474137931034484,0.3487593442399176,1.0060408011739548,0.5125076567071862,6165129,634.8490376,9948.401960784313,47,8621,0.00472294674297261,4.586535413305948e-4,2.9268596147737903e-5,0.00619522892139489,3.3775172173246717e-5,12.32431427593459
UMass-trends_ensemble,wk inc hosp,md,2023-2024,Influenza,0.4051519672774672,0.1830268165888296,0.13961645941479567,0.082508691273842,-0.04845156369183829,-0.08666666666666667,0.6236090563972894,1.0519262304719783,0.8966736400674228,6165129,634.8490376,9948.401960784313,47,3111,0.00657167055673072,6.381863140394988e-4,4.072533145268346e-5,0.00862025462292483,1.3023206919880013e-4,22.539049583372726
UMass-trends_ensemble,wk inc hosp,me,2022-2023,COVID-19,0.377950625985598,0.3073866155995114,0.01670609645365637,0.05385791393243025,0.2638509316770186,0.07912087912087912,0.45265258790979046,1.141212694176159,0.6974244912941607,1372247,44.488287401,2839.0686813186812,33,3687,0.02754246327269056,0.00849550854989986,1.3312486185084073e-4,0.01145304927229085,1.025089845363705e-4,13.400484181639493
UMass-trends_ensemble,wk inc hosp,me,2022-2023,Influenza,0.6322084759244705,0.2670519832563387,0.23692516896268032,0.12823132370545143,0.04746143057503506,-0.10822580645161292,0.9445102197110988,1.012454881506139,0.874005412891528,1372247,44.488287401,2839.0686813186812,33,1171,0.04607104084938575,0.01421067235575941,2.226816420766631e-4,0.01915783260377183,5.39887682258301e-4,19.66492816427834
UMass-trends_ensemble,wk inc hosp,me,2023-2024,COVID-19,0.43684408332916247,0.3219137420812472,0.02273263115515345,0.09219771009276184,0.20777777777777776,0.08935185185185185,0.5669046607389454,1.092161787756019,0.7854345868258108,1372247,44.488287401,2883.75,33,1815,0.03183421667740301,0.00981930545879685,1.5148472763906805e-4,0.0132376994948231,2.406854453604201e-4,14.74574985963063
UMass-trends_ensemble,wk inc hosp,me,2023-2024,Influenza,0.39490297342082714,0.23070610951866752,0.1009590999464541,0.06323776395570554,0.08198321891685736,-0.011228070175438601,0.6273851638095186,1.0232557947240688,0.975546968938546,1372247,44.488287401,2883.75,33,878,0.02877783470620283,0.00887656047222781,1.3694077968645936e-4,0.01196675677032809,4.4977559615128374e-4,12.022361834456374
UMass-trends_ensemble,wk inc hosp,mi,2022-2023,COVID-19,0.2769703415418289,0.1953762805987793,0.04866003416929767,0.03293402677375198,0.14775769418661455,-0.07134831460674158,0.3385080604420397,1.0575422622624255,0.4734281535108098,10050811,177.55193594,21036.129120879123,140,29671,0.00275570142092841,0.00155993985689587,1.3166411935878726e-5,0.00197835958244163,9.334715430616727e-6,14.244130505437347
UMass-trends_ensemble,wk inc hosp,mi,2022-2023,Influenza,0.507710940376575,0.25327685645792075,0.1281311071362102,0.1263029767824441,0.0138008415147265,-0.06314516129032258,0.6431643673801316,1.079767934323426,0.7687184501157622,10050811,177.55193594,21036.129120879123,140,6946,0.00505144251918153,0.00285950664344288,2.413518843980918e-5,0.00362650671697553,7.309400235769869e-5,27.218081783051506
UMass-trends_ensemble,wk inc hosp,mi,2023-2024,COVID-19,0.26530995845867944,0.1742303240053901,0.03465256505436321,0.05642706939892613,0.12527736131934034,0.03879310344827585,0.3326042207689097,0.8558790893872765,0.47930440276997544,10050811,177.55193594,21480.151960784315,140,18269,0.0026396870706123,0.00149426677357286,1.235140044367694e-5,0.00189507113184771,1.4522412746109772e-5,19.28520241365922
UMass-trends_ensemble,wk inc hosp,mi,2023-2024,Influenza,0.3227965091077206,0.15628029573551452,0.0980808511643191,0.06843536220788698,-0.04273073989321129,-0.10973684210526316,0.51246300407122225,0.9029028235386388,0.7513909634576995,10050811,177.55193594,21480.151960784315,140,9724,0.00321164639458169,0.00181803992954941,1.5027664129054616e-5,0.00230568935076943,3.3195856551596114e-5,19.350458585032946
UMass-trends_ensemble,wk inc hosp,mn,2022-2023,COVID-19,0.324116937736945,0.25278714038439987,0.05001970192491153,0.02131009542763359,0.1990552871712292,-0.11141975308641976,0.3920149918041514,1.0300849652031123,0.586279565894819,5707390,71.677007309,9284.412087912087,125,14336,0.00567889942227436,0.00452190946449082,3.490979662125635e-5,0.00259293550189556,2.2608603357766812e-5,12.918526507679351
UMass-trends_ensemble,wk inc hosp,mn,2022-2023,Influenza,0.5313758773770656,0.2542830573670832,0.13933870831771294,0.13775411169226948,0.05447405329593268,0.09782258064516128,0.7503487801221035,1.0305796088903552,0.7868943084300305,5707390,71.677007309,9284.412087912087,125,2671,0.00931031307440118,0.00741347745011592,5.723312066995546e-5,0.00425100701901652,1.9894267217411663e-4,25.134833359295172
UMass-trends_ensemble,wk inc hosp,mn,2023-2024,COVID-19,0.28127510959230706,0.2051085739820536,0.0257496605368156,0.05041687507343786,0.16988005997001498,0.03879310344827585,0.35176327610623237,0.8920492615584402,0.5023305998444175,5707390,71.677007309,9393.073529411764,125,8186,0.00492826159754821,0.00392420275556048,2.9944949191718057e-5,0.00225020087673845,3.436050691330406e-5,13.683697761731183
UMass-trends_ensemble,wk inc hosp,mn,2023-2024,Influenza,0.2681364256584849,0.16033665445648598,0.07157989911889306,0.03621987208310584,0.09266209000762776,-0.05070175438596491,0.44264953080512814,0.931601367935233,0.7656393909724694,5707390,71.677007309,9393.073529411764,125,2841,0.004698056829102,0.00374089873064241,2.854618616780665e-5,0.00214509140526787,9.43810016397342e-5,13.607679476773027
UMass-trends_ensemble,wk inc hosp,mo,2022-2023,COVID-19,0.27966463696350186,0.20373668471144848,0.05369629113553974,0.02223166111651362,0.15581827063996093,-0.12808988764044946,0.3502939107797791,1.0045166361974536,0.4587272479056746,6168187,89.723503599,14641.417582417582,111,20652,0.0045339844100625,0.00311696072651602,1.9100926217645915e-5,0.00251950123390542,1.354177014156023e-5,13.541523650796062
UMass-trends_ensemble,wk inc hosp,mo,2022-2023,Influenza,0.4784774332191762,0.2193716432030216,0.1457349224495679,0.11337086756658672,-0.02161290322580645,0.03499999999999999,0.6272711678029753,1.104103867316534,0.7867782711599713,6168187,89.723503599,14641.417582417582,111,6084,0.00775718105205267,0.00533279925578506,3.267972042500616e-5,0.00431060750647906,7.864520598605789e-5,27.159152339873483
UMass-trends_ensemble,wk inc hosp,mo,2023-2024,COVID-19,0.29092099078804,0.20596440352473736,0.02672230949516182,0.05823427776814081,0.1458920539730135,0.1129310344827586,0.3830733133877967,0.8997918235152741,0.4991920147870408,6168187,89.723503599,14495.421568627453,110,12357,0.00471647488618681,0.00324241674832771,2.0069853740417073e-5,0.00264473627989127,2.3543011312457716e-5,15.595436606003831
UMass-trends_ensemble,wk inc hosp,mo,2023-2024,Influenza,0.31138866203934706,0.14842580929586696,0.08560345776604751,0.07735939497743258,-0.03014492753623188,-0.135,0.47506509713189504,0.9911685970239336,0.8525864613057607,6168187,89.723503599,14495.421568627453,110,5759,0.00504830125998688,0.00347053614213542,2.1481863122441903e-5,0.00283080601853951,5.406991874272392e-5,17.023602971813744
UMass-trends_ensemble,wk inc hosp,ms,2022-2023,COVID-19,0.422937302396274,0.29997417618132527,0.0775028777767176,0.04546024843823108,0.14824621397166585,-0.11039325842696628,0.5571169741811587,0.9917277442371922,0.6255614381622328,2949965,62.866946395,7953.178571428572,100,6530,0.0143370278086782,0.00672749873580485,5.317839887509339e-5,0.00422937302396274,6.476834646191025e-5,15.654303780002177
UMass-trends_ensemble,wk inc hosp,ms,2022-2023,Influenza,0.33345172827005426,0.22580932929474012,0.0366859719904412,0.07095642698487296,0.11092566619915847,0.09653225806451612,0.435877638636047,1.104540096492885,0.9364130086244592,2949965,62.866946395,7953.178571428572,100,3164,0.0113035825262352,0.00530408660498539,4.1926850412734886e-5,0.00333451728270054,1.053892946491954e-4,13.582417488604614
UMass-trends_ensemble,wk inc hosp,ms,2023-2024,COVID-19,0.37254400194257103,0.2818555068839592,0.03001028055938019,0.06067821449923161,0.19536731634182908,0.03706896551724138,0.4791158628361814,0.967909887520276,0.5726121244518323,2949965,62.866946395,7701.671568627451,97,3315,0.01262876006808796,0.00592591215742905,4.837183702562946e-5,0.00384065981384093,1.123812977202326e-4,14.595200382913742
UMass-trends_ensemble,wk inc hosp,ms,2023-2024,Influenza,0.33007916194409975,0.20598963006216145,0.06985707773639505,0.05423245414554327,0.10372234935163996,0.01456140350877193,0.4388669434188827,1.140204226210376,0.9410758821781776,2949965,62.866946395,7701.671568627451,97,2603,0.01118925688759357,0.00525044050764253,4.285811969555651e-5,0.00340287795818659,1.268072078156357e-4,14.604150246456637
UMass-trends_ensemble,wk inc hosp,mt,2022-2023,COVID-19,0.37388499885542026,0.3036014303544004,0.04713959607251361,0.02314397242850625,0.24446776611694152,-0.08735632183908047,0.46048907944682493,1.0384462473859406,0.6253561558520557,1104271,7.5868654853,2608.3241758241757,59,3667,0.03385808364571923,0.04928056251687136,1.4334299483202868e-4,0.00633703387890542,1.0195936701811295e-4,9.840191574620604
UMass-trends_ensemble,wk inc hosp,mt,2022-2023,Influenza,0.5320003613930062,0.22322576312441655,0.1919695664467124,0.1168050318218773,0.0684992987377279,-0.0417741935483871,0.773625157914863,1.0532445836949844,0.912787332951626,1104271,7.5868654853,2608.3241758241757,59,679,0.04817661257001281,0.07012123286274,2.0396251598017156e-4,0.00901695527784756,7.835056868821888e-4,14.928354869189187
UMass-trends_ensemble,wk inc hosp,mt,2023-2024,COVID-19,0.3987163063332759,0.31921538409516675,0.01713876360927554,0.06236215862883359,0.24334332833583208,0.1086206896551724,0.4952385902605781,1.0812029078567087,0.6572407154474078,1104271,7.5868654853,2619.299019607843,59,1865,0.03610674429857127,0.05255349618440083,1.5222252341123352e-4,0.00675790349717416,2.1378890420014796e-4,10.990565408309527
UMass-trends_ensemble,wk inc hosp,mt,2023-2024,Influenza,0.47408180213962353,0.2551802171900555,0.11453447766111076,0.10436710728845722,0.04765827612509535,-0.05464912280701754,0.7497206802498916,0.9726092281681564,0.8908288671628233,1104271,7.5868654853,2619.299019607843,59,1096,0.04293165374619305,0.0624871764311869,1.8099567807672537e-4,0.00803528478202751,4.325563888135251e-4,11.471279737480678
UMass-trends_ensemble,wk inc hosp,nc,2022-2023,COVID-19,0.3124950169716885,0.17710828837070183,0.07747178715227022,0.05791494144871646,0.04581709145427287,-0.04258620689655173,0.4412534657822617,0.942294772020572,0.475955653526212,10551162,216.99971703,20677.42032967033,107,26549,0.00296171186615927,0.00144007108050047,1.5112862822800234e-5,0.0029205141773055,1.177050046976114e-5,18.225319035010767
UMass-trends_ensemble,wk inc hosp,nc,2022-2023,Influenza,0.4272790255785696,0.21721448240464689,0.0777349483152796,0.13232959485864315,0.03063113604488078,0.1829032258064516,0.6076336665307442,1.0856908279729216,0.8228458997594426,10551162,216.99971703,20677.42032967033,107,4785,0.00404959212623756,0.00196903033527688,2.066403926438835e-5,0.00399326192129504,8.92955121376321e-5,20.61671789886922
UMass-trends_ensemble,wk inc hosp,nc,2023-2024,COVID-19,0.23531124013693488,0.1557422696546155,0.03609837575880513,0.04347059472351425,0.11215892053973014,0.04827586206896552,0.33622661598290726,0.9003626990023025,0.418362447916075,10551162,216.99971703,20664.225490196077,107,14797,0.00223019265685556,0.00108438500914912,1.1387372841463418e-5,0.00219917046856948,1.590263162377069e-5,16.488700720950757
UMass-trends_ensemble,wk inc hosp,nc,2023-2024,Influenza,0.3905807708586773,0.19197440024900783,0.10997551376806489,0.08863085684160457,-0.01221967963386727,-0.05412280701754386,0.5958974645029457,0.9834635741938538,0.778772529384552,10551162,216.99971703,20664.225490196077,107,6519,0.00370177967941992,0.00179991373354961,1.890130220675264e-5,0.00365028757811847,5.991421550217477e-5,25.69672868299353
UMass-trends_ensemble,wk inc hosp,nd,2022-2023,COVID-19,0.3767763978933284,0.31470620974023367,0.05072462090483042,0.01134556724826429,0.2772288580984233,-0.1285714285714286,0.4432292303350571,1.2081406408327349,0.6759238417193892,774948,11.231803902,1982.010989010989,45,2148,0.04861957162200928,0.03354549288616385,1.9009803678300365e-4,0.00837280884207396,1.7540800646802997e-4,12.760518625524519
UMass-trends_ensemble,wk inc hosp,nd,2022-2023,Influenza,0.5157121079541594,0.2824719336513634,0.1086651974933459,0.12457497680945016,0.10741935483870968,-0.03314516129032258,0.8219159981952706,0.9992701550937156,0.9578994950422176,774948,11.231803902,1982.010989010989,45,704,0.06654796295418008,0.04591534115569172,2.601963918532543e-4,0.01146026906564798,7.32545607889431e-4,11.991376946988163
UMass-trends_ensemble,wk inc hosp,nd,2023-2024,COVID-19,0.4011646896776617,0.31909048845485116,0.02204197217367489,0.06003222904913568,0.2635832083958021,0.03534482758620688,0.4848264078227389,0.9975368345282968,0.6973879726252904,774948,11.231803902,1975.7745098039215,44,1464,0.05176665914069869,0.03571685306989984,2.030417376512636e-4,0.00911737931085594,2.740195967743591e-4,14.41201675338386
UMass-trends_ensemble,wk inc hosp,nd,2023-2024,Influenza,0.3554177581131034,0.21939628469395395,0.09735621808063648,0.03866525533851293,0.130419527078566,-0.08692982456140351,0.5215607229727233,0.9986022635471584,1.0254336963857524,774948,11.231803902,1975.7745098039215,44,616,0.04586343317398114,0.03164387138648456,1.7988781429737928e-4,0.00807767632075234,5.769768800537393e-4,10.812027132950474
UMass-trends_ensemble,wk inc hosp,ne,2022-2023,COVID-19,0.403645997760261,0.30809873852232417,0.04608919063822584,0.04945806859971099,0.2222838031533684,-0.02472527472527473,0.5295242019178804,1.1026120239137531,0.6944567689158178,1963692,25.56296437,4707.791208791209,92,5069,0.02055546377742848,0.01579026563264974,8.573999564944656e-5,0.00438745649739414,7.963030139283112e-5,10.843878885295688
UMass-trends_ensemble,wk inc hosp,ne,2022-2023,Influenza,0.4525123422799342,0.28684416504329896,0.05177561191506504,0.1138925653215702,0.1344179523141655,0.0596774193548387,0.7171649683664862,1.018769413148093,0.7862810915512882,1963692,25.56296437,4707.791208791209,92,1242,0.02304395711139701,0.01770187274567383,9.611988344659896e-5,0.00491861241608624,3.643416604508327e-4,13.532456462464815
UMass-trends_ensemble,wk inc hosp,ne,2023-2024,COVID-19,0.37585592166630905,0.25542269300540077,0.05564707702588294,0.06478615163502531,0.13427286356821588,-0.01491379310344828,0.5119284340790834,0.9209641394890484,0.6356086701347643,1963692,25.56296437,4858.303921568628,92,3471,0.01914026851799106,0.01470314304030417,7.736360831558565e-5,0.00408539045289466,1.082846216267096e-4,12.353806235796982
UMass-trends_ensemble,wk inc hosp,ne,2023-2024,Influenza,0.35742504642266365,0.18779536141468753,0.12091517042258718,0.04871451458538895,0.06634630053394355,-0.09482456140350878,0.55841065116772,0.9778570718372918,0.9683910390384612,1963692,25.56296437,4858.303921568628,92,1128,0.01820168572376236,0.01398214390355009,7.356992320629868e-5,0.00388505485242025,3.168661759066167e-4,12.874338844461796
UMass-trends_ensemble,wk inc hosp,nh,2022-2023,COVID-19,0.3797167932033784,0.3189769244130406,0.0198590514271059,0.04088081736323192,0.26002866698518873,0.03406593406593405,0.4009013606800839,1.2210554578105797,0.7107690808257462,1388992,155.12950348,2507.024725274726,26,4098,0.02733757956873606,0.00244774065980513,1.5146112815531492e-4,0.01460449204628378,9.26590515381597e-5,13.733878263491084
UMass-trends_ensemble,wk inc hosp,nh,2022-2023,Influenza,0.5736669138954316,0.24719407382813333,0.1492386296750925,0.17723421039220572,0.04255259467040673,-0.04185483870967741,0.9104212118928732,1.0186018027574844,0.8730022217702674,1388992,155.12950348,2507.024725274726,26,752,0.04130095161782297,0.00369798717217831,2.288237958373417e-4,0.02206411207290121,7.628549386907334e-4,18.65922502529439
UMass-trends_ensemble,wk inc hosp,nh,2023-2024,COVID-19,0.3918770516289455,0.32313935720463716,0.01026555883568143,0.05847213558862688,0.25802795031055903,0.13125,0.4201965960675806,1.188410300291989,0.7404209184195932,1388992,155.12950348,2542.1127450980393,26,2058,0.02821305318021597,0.0025261284464787,1.5415408005982532e-4,0.01507219429342098,1.9041644879929325e-4,11.573962316734121
UMass-trends_ensemble,wk inc hosp,nh,2023-2024,Influenza,0.3783637797661651,0.21244389733999103,0.12983567843919924,0.03608420398697481,0.13537757437070938,-0.09157894736842108,0.5643314010006045,0.9542012440880392,1.016269242685354,1388992,155.12950348,2542.1127450980393,26,659,0.02724016983295549,0.00243901882800098,1.488383158834181e-4,0.01455245306792942,5.741483759729364e-4,12.740877712674958
UMass-trends_ensemble,wk inc hosp,nj,2022-2023,COVID-19,0.24755696685626968,0.17719387309977266,0.03692519642421951,0.03343789733227752,0.1427329192546584,-0.0454945054945055,0.31267835034062647,0.9450919785760376,0.4282794568382342,9267130,1260.0290755,22978.379120879123,72,35193,0.00267134449237541,1.9646924953540065e-4,1.077347386227643e-5,0.00343829120633707,7.034267236560387e-6,15.822298941027658
UMass-trends_ensemble,wk inc hosp,nj,2022-2023,Influenza,0.4597285413460181,0.24521946641841416,0.13074991363147526,0.08375916129612862,0.01695652173913043,-0.04258064516129032,0.6256927923698342,1.077187494470797,0.7933281274230729,9267130,1260.0290755,22978.379120879123,72,6222,0.00496085132447713,3.648555023729038e-4,2.0007004799058662e-5,0.0063851186298058,7.38875829871453e-5,26.002259081573985
UMass-trends_ensemble,wk inc hosp,nj,2023-2024,COVID-19,0.29733383957370757,0.16636196819092045,0.06996311938556216,0.06100875199722495,0.02745127436281859,-0.01051724137931033,0.4377097573504277,0.8808636653517102,0.5081520071146578,9267130,1260.0290755,22275.18137254902,72,17636,0.00320847813264416,2.3597379247436865e-4,1.3348211832749836e-5,0.00412963666074593,1.6859482851763868e-5,20.286264532492815
UMass-trends_ensemble,wk inc hosp,nj,2023-2024,Influenza,0.354745307248852,0.15932843455365467,0.1332041843906496,0.06221268830454771,-0.04387490465293669,-0.03447368421052631,0.5100528407079213,1.0375742472521017,0.8722913251512491,9267130,1260.0290755,22275.18137254902,72,7135,0.00382799536910404,2.815373979430461e-4,1.592558557956457e-5,0.00492701815623405,4.971903395218669e-5,23.934909107673196
UMass-trends_ensemble,wk inc hosp,nm,2022-2023,COVID-19,0.400909764581465,0.3415963924652093,0.02961560395405679,0.02969776816219887,0.2681509794553273,-0.06593406593406594,0.4164443727958823,1.1754272294852175,0.6234838202377104,2115877,17.441507027,3950.002747252747,37,5034,0.0189476876293596,0.0229859589518752,1.0149607234078516e-4,0.01083539904274229,7.964039820847537e-5,10.590924841739302
UMass-trends_ensemble,wk inc hosp,nm,2022-2023,Influenza,0.4633760827874823,0.29644719332376357,0.07416206548860044,0.09276682397511836,0.1140813464235624,-0.02959677419354839,0.6900348741840674,1.0230541086800051,0.7727160326747072,2115877,17.441507027,3950.002747252747,37,2865,0.02189995367346411,0.02656743376992375,1.1731031911554071e-4,0.01252367791317519,1.617368526308839e-4,18.080170583052336
UMass-trends_ensemble,wk inc hosp,nm,2023-2024,COVID-19,0.40322613987923167,0.34627372612294804,0.02310866433183742,0.03384374942444621,0.2598350824587706,0.01637931034482757,0.4188062292430072,1.1450665612246007,0.6154505457954803,2115877,17.441507027,4221.901960784314,37,2716,0.01905716352506462,0.02311876716014418,9.550817229406323e-5,0.01089800378051977,1.484632326506744e-4,10.58225783892981
UMass-trends_ensemble,wk inc hosp,nm,2023-2024,Influenza,0.4318353990236637,0.21866158993623103,0.13612094217831663,0.07705286690911604,0.04003051106025934,-0.01412280701754387,0.6592689536481539,1.0197584175853305,0.9387367015255564,2115877,17.441507027,4221.901960784314,37,2079,0.02040928650501251,0.02475906458972662,1.022845634585604e-4,0.01167122700063955,2.0771303464341687e-4,15.214295731457616
UMass-trends_ensemble,wk inc hosp,nv,2022-2023,COVID-19,0.32987466521039577,0.2696610077746532,0.04532862869231741,0.01488502874342519,0.2222288855572214,-0.13448275862068967,0.34655177022503564,1.1584111527060912,0.5027057218385901,3143991,28.618062094,7117.291208791209,41,8002,0.01049222676561083,0.01152679954802238,4.634834455037301e-5,0.00804572354171697,4.1224027144513346e-5,13.351502347854716
UMass-trends_ensemble,wk inc hosp,nv,2022-2023,Influenza,0.6088767723966567,0.3013441356872076,0.15958254430367932,0.1479500924057698,0.04290322580645162,-0.04225806451612903,0.9156616030583944,1.0161657860468554,0.7932875439490955,3143991,28.618062094,7117.291208791209,41,2324,0.01936636499266876,0.02127596097865454,8.554894756091728e-5,0.01485065298528431,2.6199516884537724e-4,20.088970134525887
UMass-trends_ensemble,wk inc hosp,nv,2023-2024,COVID-19,0.31414622068685133,0.26492215599584934,0.01521916112552298,0.03400490356547898,0.2564617691154423,0.02672413793103447,0.2900197688858996,1.1962371657649689,0.484886447534519,3143991,28.618062094,6934.112745098039,40,4330,0.00999195674182436,0.01097720102972012,4.53044581527654e-5,0.00785365551717128,7.255109022791024e-5,11.455619851508192
UMass-trends_ensemble,wk inc hosp,nv,2023-2024,Influenza,0.3422059534826609,0.20714521808066613,0.07952670526162253,0.05553403014037229,0.09228070175438596,-0.06140350877192983,0.4602461128150172,1.0668278510469968,0.894850341190853,3143991,28.618062094,6934.112745098039,40,1626,0.01088444443647138,0.01195769134746573,4.9351080096668165e-5,0.00855514883706652,2.1045876597949623e-4,16.73211287078027
UMass-trends_ensemble,wk inc hosp,ny,2022-2023,COVID-19,0.2078608726528089,0.14436004475541803,0.05196919431401332,0.01153163358337754,0.12797264289203714,-0.179438202247191,0.26347749738646764,0.8701503805474882,0.36284141060370984,19835913,420.93596008,44984.83516483517,159,83110,0.00104790171570529,4.938064037420428e-4,4.620687658210974e-6,0.00130730108586672,2.5010332409193706e-6,17.612290537133713
UMass-trends_ensemble,wk inc hosp,ny,2022-2023,Influenza,0.43842230150077494,0.19921417818876333,0.15471768837558378,0.08449043493642783,-0.03143057503506311,-0.08411290322580646,0.5407061836351583,1.0490305507795508,0.7588083718591061,19835913,420.93596008,44984.83516483517,159,12997,0.00221024513215386,0.00104154157182829,9.74600217816273e-6,0.00275737296541367,3.373257686395129e-5,31.98218805188987
UMass-trends_ensemble,wk inc hosp,ny,2023-2024,COVID-19,0.2636119526237986,0.1296659944982627,0.0559068548230277,0.07803910330250821,-0.00665667166416791,0.08353448275862069,0.41120564673450777,0.8702033498386748,0.4839414551302644,19835913,420.93596008,45605.72549019608,158,40425,0.00132896304104478,6.262519186379288e-4,5.780238112437606e-6,0.00166843007989745,6.521013051918333e-6,25.113343279982093
UMass-trends_ensemble,wk inc hosp,ny,2023-2024,Influenza,0.3278651163218161,0.12980214860147243,0.13469130240661795,0.0633716653137257,-0.0701906941266209,-0.0918421052631579,0.4733375515239455,0.9955878906584495,0.8613367132224516,19835913,420.93596008,45605.72549019608,158,15275,0.001652886440477,7.788954791591207e-4,7.189121821826904e-6,0.00207509567292288,2.1464164734652443e-5,22.586325045614707
UMass-trends_ensemble,wk inc hosp,oh,2022-2023,COVID-19,0.2506794890532416,0.14617980786692797,0.04476367671428885,0.05973600447202477,0.06150979455327281,0.01983516483516483,0.3449271640871275,0.9691834627888792,0.4324806559407161,11780017,288.30981725,26337.10989010989,179,40789,0.00212800617395748,8.694795461504238e-4,9.51810924202343e-6,0.00140044407292313,6.145762069509956e-6,18.403513935539305
UMass-trends_ensemble,wk inc hosp,oh,2022-2023,Influenza,0.49184897874632866,0.23847441906153632,0.1481642951088196,0.10521026457597274,0.02467040673211781,-0.03669354838709678,0.5706152105294823,1.0686379815903315,0.7645140372614894,11780017,288.30981725,26337.10989010989,179,7444,0.0041752824189161,0.00170597374531938,1.8675131052668304e-5,0.00274775965780071,6.607321047102749e-5,27.469013407411136
UMass-trends_ensemble,wk inc hosp,oh,2023-2024,COVID-19,0.2586434980912311,0.13919191522909627,0.05294810631457842,0.06650347654755644,0.03944527736131933,0.03905172413793104,0.38675958348352335,0.7668090998196904,0.4375771081232986,11780017,288.30981725,27808.049019607843,177,21944,0.00219561226517101,8.971026396473883e-4,9.301029997065165e-6,0.0014612627010804,1.1786524703391864e-5,19.368953408079324
UMass-trends_ensemble,wk inc hosp,oh,2023-2024,Influenza,0.3311711745618934,0.12265453774507544,0.1408778502778993,0.06763878653891862,-0.0854462242562929,-0.19394736842105265,0.49447778757119343,0.91854873964968,0.7948329111763164,11780017,288.30981725,27808.049019607843,177,9296,0.00281129623634578,0.00114866423114106,1.1909184075746556e-5,0.00187102358509544,3.5625126351322436e-5,21.527245829881636
UMass-trends_ensemble,wk inc hosp,ok,2022-2023,COVID-19,0.34596076195433206,0.24285635204029477,0.04294540942803877,0.06015900048599851,0.13261358085002442,0.05617977528089887,0.4839827632155103,0.9352349119510018,0.533202354362394,3986639,58.117159393,9125.936813186812,116,10570,0.00867800575759009,0.00595281609713364,3.790961618914839e-5,0.00298242036167527,3.273044105528213e-5,11.799420311982733
UMass-trends_ensemble,wk inc hosp,ok,2022-2023,Influenza,0.4173630823612067,0.20873107266861363,0.1327910912906744,0.07584091840191862,0.03974754558204769,-0.02895161290322581,0.48324389967213593,1.0060706670975987,0.7264811091968847,3986639,58.117159393,9125.936813186812,116,6421,0.01046904629090335,0.00718140884241972,4.573372475668741e-5,0.00359795760656212,6.499970134888751e-5,30.36254802148779
UMass-trends_ensemble,wk inc hosp,ok,2023-2024,COVID-19,0.3030524297548501,0.2095516949200222,0.02769039788760684,0.06581033694722101,0.1196551724137931,0.13275862068965516,0.4089061554508937,0.9428386616587274,0.48065497012993075,3986639,58.117159393,8553.882352941177,115,6741,0.0076017023300793,0.00521450863944585,3.542864131754725e-5,0.00263523851960739,4.495659839116601e-5,12.828473254472117
UMass-trends_ensemble,wk inc hosp,ok,2023-2024,Influenza,0.3552127766669335,0.20086805238461597,0.0676524337280163,0.08669229055430124,0.01981693363844393,-0.06578947368421052,0.5174188396984262,1.1059358977777636,0.8657608590197341,3986639,58.117159393,8553.882352941177,115,3989,0.0089100813157884,0.00611201201808424,4.152649779486349e-5,0.0030888067536255,8.90480763767695e-5,18.769081249191366
UMass-trends_ensemble,wk inc hosp,or,2022-2023,COVID-19,0.2835492617319747,0.23105327211563703,0.02423173778745926,0.02826425182887837,0.22567659990229605,-0.0151685393258427,0.2991449725009666,1.0778552753878297,0.5201143969934101,4246155,44.232678273,6656.626373626374,58,10333,0.006677788769651,0.00641040228181379,4.259654152370636e-5,0.00488878037468921,2.7441136333298624e-5,11.000465959873729
