geo_value,time_value,weekly_hosp,weekly_admits_p100K
us,2020-03-31,0,0
ri,2020-04-01,0,0
us,2020-04-01,0,0
ri,2020-04-02,0,0
us,2020-04-02,0,0
ri,2020-04-03,0,0
us,2020-04-03,0,0
ri,2020-04-04,0,0
us,2020-04-04,0,0
ri,2020-04-05,0,0
us,2020-04-05,0,0
ri,2020-04-06,0,0
us,2020-04-06,0,0
ri,2020-04-07,0,0
us,2020-04-07,0,0
ri,2020-04-08,0,0
us,2020-04-08,0,0
ri,2020-04-09,0,0
us,2020-04-09,39,0.011881567351656186
ri,2020-04-10,0,0
us,2020-04-10,78,0.023763134703312372
ri,2020-04-11,0,0
us,2020-04-11,117,0.035644702054968565
ri,2020-04-12,0,0
us,2020-04-12,156,0.047526269406624744
ri,2020-04-13,0,0
us,2020-04-13,195,0.05940783675828093
ri,2020-04-14,0,0
us,2020-04-14,195,0.05940783675828093
ri,2020-04-15,0,0
us,2020-04-15,195,0.05940783675828093
ri,2020-04-16,0,0
us,2020-04-16,156,0.047526269406624744
ri,2020-04-17,0,0
us,2020-04-17,117,0.035644702054968565
ri,2020-04-18,0,0
us,2020-04-18,79,0.02406779027643176
ri,2020-04-19,0,0
us,2020-04-19,40,0.012186222924775576
ri,2020-04-20,0,0
us,2020-04-20,1,3.046555731193894e-4
ri,2020-04-21,0,0
us,2020-04-21,1,3.046555731193894e-4
ri,2020-04-22,0,0
us,2020-04-22,1,3.046555731193894e-4
ri,2020-04-23,0,0
us,2020-04-23,1,3.046555731193894e-4
ri,2020-04-24,0,0
us,2020-04-24,1,3.046555731193894e-4
ri,2020-04-25,0,0
us,2020-04-25,0,0
ri,2020-04-26,0,0
us,2020-04-26,1,3.046555731193894e-4
ri,2020-04-27,0,0
us,2020-04-27,1,3.046555731193894e-4
ri,2020-04-28,0,0
us,2020-04-28,1,3.046555731193894e-4
ri,2020-04-29,0,0
us,2020-04-29,1,3.046555731193894e-4
ny,2020-04-30,1,0.005140447036920386
ri,2020-04-30,0,0
us,2020-04-30,1,3.046555731193894e-4
ny,2020-05-01,1,0.005140447036920386
ri,2020-05-01,0,0
us,2020-05-01,1,3.046555731193894e-4
ny,2020-05-02,1,0.005140447036920386
ri,2020-05-02,0,0
us,2020-05-02,1,3.046555731193894e-4
ny,2020-05-03,0,0
ri,2020-05-03,0,0
us,2020-05-03,0,0
ny,2020-05-04,0,0
ri,2020-05-04,0,0
us,2020-05-04,0,0
ny,2020-05-05,0,0
ri,2020-05-05,0,0
us,2020-05-05,0,0
ny,2020-05-06,1,0.005140447036920386
ri,2020-05-06,0,0
us,2020-05-06,1,3.046555731193894e-4
ny,2020-05-07,1,0.005140447036920386
ri,2020-05-07,0,0
us,2020-05-07,1,3.046555731193894e-4
ny,2020-05-08,1,0.005140447036920386
ri,2020-05-08,0,0
us,2020-05-08,1,3.046555731193894e-4
ny,2020-05-09,1,0.005140447036920386
ri,2020-05-09,0,0
us,2020-05-09,1,3.046555731193894e-4
ny,2020-05-10,2,0.010280894073840773
ri,2020-05-10,0,0
us,2020-05-10,2,6.093111462387788e-4
ny,2020-05-11,2,0.010280894073840773
ri,2020-05-11,0,0
us,2020-05-11,2,6.093111462387788e-4
ny,2020-05-12,2,0.010280894073840773
ri,2020-05-12,0,0
us,2020-05-12,2,6.093111462387788e-4
ny,2020-05-13,2,0.010280894073840773
ri,2020-05-13,0,0
us,2020-05-13,1,3.046555731193894e-4
ny,2020-05-14,2,0.010280894073840773
ri,2020-05-14,0,0
us,2020-05-14,1,3.046555731193894e-4
ny,2020-05-15,2,0.010280894073840773
ri,2020-05-15,0,0
us,2020-05-15,1,3.046555731193894e-4
ny,2020-05-16,2,0.010280894073840773
ri,2020-05-16,0,0
us,2020-05-16,1,3.046555731193894e-4
ny,2020-05-17,2,0.010280894073840773
ri,2020-05-17,0,0
us,2020-05-17,1,3.046555731193894e-4
ny,2020-05-18,2,0.010280894073840773
ri,2020-05-18,0,0
us,2020-05-18,2,6.093111462387788e-4
ny,2020-05-19,2,0.010280894073840773
ri,2020-05-19,0,0
us,2020-05-19,3,9.139667193581682e-4
ny,2020-05-20,4,0.020561788147681545
ri,2020-05-20,0,0
us,2020-05-20,4,0.0012186222924775575
ny,2020-05-21,4,0.020561788147681545
ri,2020-05-21,0,0
us,2020-05-21,4,0.0012186222924775575
ny,2020-05-22,5,0.02570223518460193
ri,2020-05-22,0,0
us,2020-05-22,5,0.001523277865596947
ny,2020-05-23,5,0.02570223518460193
ri,2020-05-23,0,0
us,2020-05-23,5,0.001523277865596947
ny,2020-05-24,4,0.020561788147681545
ri,2020-05-24,0,0
us,2020-05-24,4,0.0012186222924775575
ny,2020-05-25,4,0.020561788147681545
ri,2020-05-25,0,0
us,2020-05-25,4,0.0012186222924775575
ny,2020-05-26,3,0.01542134111076116
ri,2020-05-26,0,0
us,2020-05-26,3,9.139667193581682e-4
ny,2020-05-27,2,0.010280894073840773
ri,2020-05-27,0,0
us,2020-05-27,2,6.093111462387788e-4
ny,2020-05-28,2,0.010280894073840773
ri,2020-05-28,0,0
us,2020-05-28,2,6.093111462387788e-4
ny,2020-05-29,1,0.005140447036920386
ri,2020-05-29,0,0
us,2020-05-29,1,3.046555731193894e-4
ny,2020-05-30,1,0.005140447036920386
ri,2020-05-30,0,0
us,2020-05-30,1,3.046555731193894e-4
ny,2020-05-31,1,0.005140447036920386
ri,2020-05-31,0,0
us,2020-05-31,1,3.046555731193894e-4
ny,2020-06-01,0,0
ri,2020-06-01,0,0
us,2020-06-01,0,0
ny,2020-06-02,2,0.010280894073840773
ri,2020-06-02,0,0
us,2020-06-02,2,6.093111462387788e-4
ny,2020-06-03,2,0.010280894073840773
ri,2020-06-03,0,0
us,2020-06-03,2,6.093111462387788e-4
ny,2020-06-04,3,0.01542134111076116
ri,2020-06-04,0,0
us,2020-06-04,3,9.139667193581682e-4
ny,2020-06-05,3,0.01542134111076116
ri,2020-06-05,0,0
us,2020-06-05,3,9.139667193581682e-4
ny,2020-06-06,3,0.01542134111076116
ri,2020-06-06,0,0
us,2020-06-06,3,9.139667193581682e-4
ny,2020-06-07,3,0.01542134111076116
ri,2020-06-07,0,0
us,2020-06-07,3,9.139667193581682e-4
ny,2020-06-08,3,0.01542134111076116
ri,2020-06-08,0,0
us,2020-06-08,3,9.139667193581682e-4
ny,2020-06-09,1,0.005140447036920386
ri,2020-06-09,0,0
us,2020-06-09,1,3.046555731193894e-4
ny,2020-06-10,2,0.010280894073840773
ri,2020-06-10,0,0
us,2020-06-10,2,6.093111462387788e-4
ny,2020-06-11,1,0.005140447036920386
ri,2020-06-11,0,0
us,2020-06-11,1,3.046555731193894e-4
ny,2020-06-12,1,0.005140447036920386
ri,2020-06-12,0,0
us,2020-06-12,1,3.046555731193894e-4
ms,2020-06-13,0,0
ny,2020-06-13,1,0.005140447036920386
ri,2020-06-13,0,0
us,2020-06-13,1,3.046555731193894e-4
ms,2020-06-14,0,0
ny,2020-06-14,1,0.005140447036920386
ri,2020-06-14,0,0
us,2020-06-14,1,3.046555731193894e-4
ms,2020-06-15,0,0
ny,2020-06-15,1,0.005140447036920386
ri,2020-06-15,0,0
us,2020-06-15,1,3.046555731193894e-4
ms,2020-06-16,0,0
ny,2020-06-16,1,0.005140447036920386
ri,2020-06-16,0,0
us,2020-06-16,1,3.046555731193894e-4
ms,2020-06-17,0,0
ny,2020-06-17,0,0
ri,2020-06-17,0,0
us,2020-06-17,0,0
ms,2020-06-18,0,0
ny,2020-06-18,0,0
ri,2020-06-18,0,0
us,2020-06-18,0,0
ms,2020-06-19,0,0
ny,2020-06-19,0,0
ri,2020-06-19,0,0
us,2020-06-19,0,0
ms,2020-06-20,0,0
ny,2020-06-20,0,0
ri,2020-06-20,0,0
us,2020-06-20,0,0
ms,2020-06-21,0,0
ny,2020-06-21,0,0
ri,2020-06-21,0,0
us,2020-06-21,0,0
ms,2020-06-22,0,0
ny,2020-06-22,0,0
ri,2020-06-22,0,0
us,2020-06-22,0,0
ms,2020-06-23,0,0
ny,2020-06-23,0,0
ri,2020-06-23,0,0
us,2020-06-23,0,0
ms,2020-06-24,0,0
ny,2020-06-24,0,0
ri,2020-06-24,0,0
us,2020-06-24,0,0
ms,2020-06-25,0,0
ny,2020-06-25,0,0
ri,2020-06-25,0,0
us,2020-06-25,0,0
ms,2020-06-26,0,0
ny,2020-06-26,0,0
ri,2020-06-26,0,0
us,2020-06-26,0,0
ms,2020-06-27,0,0
ny,2020-06-27,0,0
ri,2020-06-27,0,0
us,2020-06-27,0,0
ms,2020-06-28,0,0
ny,2020-06-28,0,0
ri,2020-06-28,0,0
us,2020-06-28,0,0
ms,2020-06-29,0,0
ny,2020-06-29,0,0
ri,2020-06-29,0,0
us,2020-06-29,0,0
ms,2020-06-30,0,0
ny,2020-06-30,0,0
ri,2020-06-30,0,0
us,2020-06-30,0,0
ms,2020-07-01,0,0
ny,2020-07-01,0,0
ri,2020-07-01,0,0
us,2020-07-01,0,0
ms,2020-07-02,0,0
ny,2020-07-02,0,0
ri,2020-07-02,0,0
us,2020-07-02,0,0
ms,2020-07-03,0,0
ny,2020-07-03,0,0
ri,2020-07-03,0,0
us,2020-07-03,0,0
ms,2020-07-04,0,0
ny,2020-07-04,0,0
ri,2020-07-04,0,0
us,2020-07-04,0,0
ms,2020-07-05,0,0
ny,2020-07-05,0,0
ri,2020-07-05,0,0
us,2020-07-05,0,0
me,2020-07-06,0,0
ms,2020-07-06,0,0
ny,2020-07-06,0,0
ri,2020-07-06,0,0
us,2020-07-06,0,0
me,2020-07-07,0,0
ms,2020-07-07,0,0
ny,2020-07-07,0,0
ri,2020-07-07,0,0
us,2020-07-07,0,0
me,2020-07-08,0,0
ms,2020-07-08,0,0
ny,2020-07-08,0,0
ri,2020-07-08,0,0
us,2020-07-08,0,0
me,2020-07-09,0,0
ms,2020-07-09,0,0
ny,2020-07-09,0,0
ri,2020-07-09,0,0
us,2020-07-09,24,0.0073117337548653455
me,2020-07-10,0,0
ms,2020-07-10,0,0
ny,2020-07-10,0,0
ri,2020-07-10,0,0
us,2020-07-10,24,0.0073117337548653455
me,2020-07-11,0,0
ms,2020-07-11,0,0
ny,2020-07-11,0,0
ri,2020-07-11,0,0
us,2020-07-11,24,0.0073117337548653455
ga,2020-07-12,0,0
me,2020-07-12,0,0
ms,2020-07-12,0,0
ny,2020-07-12,0,0
ri,2020-07-12,0,0
us,2020-07-12,24,0.0073117337548653455
ga,2020-07-13,0,0
me,2020-07-13,0,0
ms,2020-07-13,0,0
ny,2020-07-13,0,0
ri,2020-07-13,0,0
us,2020-07-13,24,0.0073117337548653455
ga,2020-07-14,143,1.3468428261735452
me,2020-07-14,1,0.07439302729033813
ms,2020-07-14,0,0
ny,2020-07-14,54,0.2775841399937009
ri,2020-07-14,0,0
us,2020-07-14,3842,1.1704867119246942
ga,2020-07-15,344,3.239957567858039
me,2020-07-15,1,0.07439302729033813
ms,2020-07-15,0,0
ny,2020-07-15,122,0.6271345385042872
ri,2020-07-15,1,0.094396527718124415
us,2020-07-15,8376,2.551795080448006
ga,2020-07-16,560,5.274349529071226
me,2020-07-16,1,0.07439302729033813
ms,2020-07-16,0,0
ny,2020-07-16,190,0.9766849370148736
ri,2020-07-16,2,0.18879305543624883
us,2020-07-16,13227,4.029679265650164
ga,2020-07-17,784,7.384089340699716
me,2020-07-17,1,0.07439302729033813
ms,2020-07-17,0,0
ny,2020-07-17,245,1.2594095240454948
ri,2020-07-17,8,0.7551722217449953
us,2020-07-17,17772,5.414338845477789
ga,2020-07-18,962,9.060579012440213
me,2020-07-18,2,0.14878605458067626
ms,2020-07-18,0,0
ny,2020-07-18,270,1.3879206999685045
ri,2020-07-18,8,0.7551722217449953
us,2020-07-18,21438,6.53120617653347
ga,2020-07-19,1157,10.89718286631323
me,2020-07-19,3,0.22317908187101437
ms,2020-07-19,432,14.515402286646268
ny,2020-07-19,315,1.619240816629922
ri,2020-07-19,11,1.0383618048993686
us,2020-07-19,25455,7.7550076137540565
ak,2020-07-20,15,2.050454859236274
al,2020-07-20,1136,23.168613870372013
ar,2020-07-20,342,11.332743942283859
az,2020-07-20,1222,16.788673058727248
ca,2020-07-20,4043,10.23227673117759
co,2020-07-20,227,3.9418372365046777
ct,2020-07-20,61,1.710942204652809
dc,2020-07-20,49,6.942978310985917
de,2020-07-20,8,0.8215542985774786
fl,2020-07-20,4972,23.14955248776908
ga,2020-07-20,1385,13.04459660314937
hi,2020-07-20,14,0.9887899471138634
ia,2020-07-20,169,5.356458018364093
id,2020-07-20,116,6.491090139418543
il,2020-07-20,599,4.727023842903084
in,2020-07-20,285,4.233373869744879
ks,2020-07-20,270,9.267796056312502
ky,2020-07-20,299,6.692522035520504
la,2020-07-20,1174,25.25386153914327
ma,2020-07-20,155,2.248820203632846
md,2020-07-20,330,5.458443053552289
me,2020-07-20,6,0.44635816374202875
mi,2020-07-20,159,1.5920924871558688
mn,2020-07-20,33,0.5851445626239442
mo,2020-07-20,429,6.989898700237298
ms,2020-07-20,519,17.438643024929195
mt,2020-07-20,62,5.801017610766689
nc,2020-07-20,696,6.636102456845312
ne,2020-07-20,8,0.4135632193415246
nh,2020-07-20,15,1.1031756012858616
nj,2020-07-20,184,2.0715611802944993
nm,2020-07-20,156,7.439805534929172
nv,2020-07-20,45,1.4609649641122073
ny,2020-07-20,428,2.2001113318019256
oh,2020-07-20,829,7.092077234346529
ok,2020-07-20,392,9.906567422404663
or,2020-07-20,76,1.801914154438743
pa,2020-07-20,294,2.2965181426104957
ri,2020-07-20,16,1.5103444434899906
sc,2020-07-20,784,15.22710331162306
sd,2020-07-20,80,9.043032400054711
tn,2020-07-20,966,14.145195304732315
tx,2020-07-20,6036,20.816749799738798
us,2020-07-20,30540,9.304181203066152
ut,2020-07-20,120,3.7430309442606546
va,2020-07-20,613,7.181754267080889
vt,2020-07-20,53,8.493739472971479
wa,2020-07-20,205,2.6920929814772183
wi,2020-07-20,373,6.406255528186323
wv,2020-07-20,66,3.682733615043855
wy,2020-07-20,20,3.4556698038389033
ak,2020-07-21,21,2.8706368029307834
al,2020-07-21,1097,22.373212513906775
ar,2020-07-21,382,12.658211070036357
az,2020-07-21,1286,17.667948898136856
ca,2020-07-21,3881,9.822277020455164
co,2020-07-21,240,4.167581219211994
ct,2020-07-21,54,1.5146045746106835
dc,2020-07-21,103,14.594423796562234
de,2020-07-21,8,0.8215542985774786
fl,2020-07-21,5348,24.900202474776552
ga,2020-07-21,1445,13.609705481264143
hi,2020-07-21,11,0.7769063870180356
ia,2020-07-21,173,5.483238089804663
id,2020-07-21,129,7.218539896422346
il,2020-07-21,612,4.829613675887625
in,2020-07-21,249,3.698631907250789
ks,2020-07-21,268,9.199145715154632
ky,2020-07-21,309,6.916352203932561
la,2020-07-21,1231,26.479985992065902
ma,2020-07-21,137,1.9876668896625795
md,2020-07-21,356,5.888502203226105
me,2020-07-21,8,0.595144218322705
mi,2020-07-21,148,1.4819477238935133
mn,2020-07-21,33,0.5851445626239442
mo,2020-07-21,427,6.957311759909851
ms,2020-07-21,528,17.741047239234327
mt,2020-07-21,72,6.736665612503251
nc,2020-07-21,738,7.036556915448045
ne,2020-07-21,8,0.4135632193415246
nh,2020-07-21,21,1.544445841800206
nj,2020-07-21,189,2.127853603672067
nm,2020-07-21,149,7.105968107079786
nv,2020-07-21,47,1.5258967402949721
ny,2020-07-21,519,2.6678920121616807
oh,2020-07-21,857,7.331616634300331
ok,2020-07-21,395,9.982382989412862
or,2020-07-21,78,1.8493329479766045
pa,2020-07-21,322,2.515234156192448
ri,2020-07-21,20,1.8879305543624882
sc,2020-07-21,798,15.499015870759184
sd,2020-07-21,67,7.57353963504582
tn,2020-07-21,968,14.174481423375653
tx,2020-07-21,6178,21.30647452995134
us,2020-07-21,31342,9.548514972707903
ut,2020-07-21,119,3.711839019725149
va,2020-07-21,610,7.146607019444277
vt,2020-07-21,47,7.532184060936972
wa,2020-07-21,208,2.7314894641329825
wi,2020-07-21,346,5.942531937674175
wv,2020-07-21,75,4.184924562549836
wy,2020-07-21,19,3.282886313646958
ak,2020-07-22,25,3.41742476539379
al,2020-07-22,1105,22.536371766515032
ar,2020-07-22,382,12.658211070036357
az,2020-07-22,1380,18.959385287269722
ca,2020-07-22,4023,10.181659482940253
co,2020-07-22,254,4.4106901236660265
ct,2020-07-22,46,1.2902187117053971
dc,2020-07-22,153,21.679095542466232
de,2020-07-22,8,0.8215542985774786
fl,2020-07-22,5495,25.584632123952353
ga,2020-07-22,1504,14.165395878077005
hi,2020-07-22,13,0.9181620937485875
ia,2020-07-22,261,8.272399661497209
id,2020-07-22,134,7.498328264500731
il,2020-07-22,632,4.987444188171534
in,2020-07-22,231,3.431260926003744
ks,2020-07-22,257,8.821568838786344
ky,2020-07-22,313,7.0058842712973854
la,2020-07-22,1291,27.770643310931824
ma,2020-07-22,160,2.3213627908468086
md,2020-07-22,364,6.0208280954334334
me,2020-07-22,9,0.6695372456130432
mi,2020-07-22,163,1.63214512834218
mn,2020-07-22,34,0.602876216036791
mo,2020-07-22,440,7.169126872038255
ms,2020-07-22,546,18.345855667844585
mt,2020-07-22,68,6.362406411808626
nc,2020-07-22,750,7.150972475048827
ne,2020-07-22,8,0.4135632193415246
nh,2020-07-22,25,1.8386260021431025
nj,2020-07-22,224,2.521900567315043
nm,2020-07-22,151,7.201350229322467
nv,2020-07-22,40,1.2986355236552953
ny,2020-07-22,511,2.626768435866318
oh,2020-07-22,845,7.228956891462987
ok,2020-07-22,412,10.412004535792656
or,2020-07-22,81,1.9204611382833972
pa,2020-07-22,357,2.7886291731698876
ri,2020-07-22,27,2.5487062483893594
sc,2020-07-22,855,16.60608843295627
sd,2020-07-22,52,5.877971060035562
tn,2020-07-22,998,14.613773203025726
tx,2020-07-22,5679,19.585540442795995
us,2020-07-22,31667,9.647528033971705
ut,2020-07-22,103,3.212768227157062
va,2020-07-22,589,6.9005762859879995
vt,2020-07-22,42,6.730887884241549
wa,2020-07-22,216,2.83654675121502
wi,2020-07-22,300,5.152484339023852
wv,2020-07-22,83,4.631316515888485
wy,2020-07-22,21,3.628453294030849
ak,2020-07-23,27,3.690818746625293
al,2020-07-23,969,19.76266447217472
ar,2020-07-23,402,13.320944633912609
az,2020-07-23,1520,20.88280118597824
ca,2020-07-23,4161,10.530918495777877
co,2020-07-23,291,5.0531922282945425
ct,2020-07-23,47,1.318266944568558
dc,2020-07-23,191,27.06344606935327
de,2020-07-23,7,0.7188600112552939
fl,2020-07-23,5451,25.37976882760041
ga,2020-07-23,1545,14.551553611455434
hi,2020-07-23,17,1.2006735072096912
ia,2020-07-23,319,10.110710697385478
id,2020-07-23,132,7.386412917269378
il,2020-07-23,618,4.876962829572798
in,2020-07-23,194,2.8816650201070404
ks,2020-07-23,240,8.238040938944446
ky,2020-07-23,312,6.983501254456178
la,2020-07-23,1349,29.018278719168883
ma,2020-07-23,170,2.466447965274734
md,2020-07-23,378,6.2523984067962575
me,2020-07-23,11,0.8183233001937195
mi,2020-07-23,170,1.7022372504182246
mn,2020-07-23,44,0.7801927501652589
mo,2020-07-23,472,7.6905179172774
ms,2020-07-23,565,18.984264564710973
mt,2020-07-23,77,7.204489613371533
nc,2020-07-23,742,7.074695435314974
ne,2020-07-23,8,0.4135632193415246
nh,2020-07-23,31,2.2798962426574474
nj,2020-07-23,222,2.4993835979640155
nm,2020-07-23,148,7.0582770459584445
nv,2020-07-23,37,1.2012378593811481
ny,2020-07-23,505,2.5959257536447953
oh,2020-07-23,859,7.348726591439888
ok,2020-07-23,439,11.094344638866446
or,2020-07-23,75,1.7782047576698121
pa,2020-07-23,399,3.116703193542816
ri,2020-07-23,33,3.1150854146981053
sc,2020-07-23,935,18.159874485162703
sd,2020-07-23,39,4.408478295026671
tn,2020-07-23,987,14.452699550487365
tx,2020-07-23,5428,18.71990025065974
us,2020-07-23,31858,9.705717248437509
ut,2020-07-23,98,3.056808604479535
va,2020-07-23,549,6.4319463174998495
vt,2020-07-23,36,5.769332472207042
wa,2020-07-23,216,2.83654675121502
wi,2020-07-23,286,4.912035069869406
wv,2020-07-23,81,4.519718527553823
wy,2020-07-23,20,3.4556698038389033
ak,2020-07-24,34,4.647697680935554
al,2020-07-24,951,19.395556153806147
ar,2020-07-24,403,13.354081312106418
az,2020-07-24,1623,22.297885740028086
ca,2020-07-24,4402,11.140856337037782
co,2020-07-24,306,5.313666054495291
ct,2020-07-24,49,1.3743634102948794
dc,2020-07-24,229,32.4477965962403
de,2020-07-24,8,0.8215542985774786
fl,2020-07-24,5452,25.38442481160841
ga,2020-07-24,1594,15.013059195249166
hi,2020-07-24,18,1.2713013605749672
ia,2020-07-24,359,11.37851141179118
id,2020-07-24,137,7.666201285347763
il,2020-07-24,619,4.884854355186993
in,2020-07-24,159,2.361777001015564
ks,2020-07-24,229,7.86046406257616
ky,2020-07-24,305,6.826820136567739
la,2020-07-24,1374,29.556052602029688
ma,2020-07-24,171,2.4809564827175263
md,2020-07-24,387,6.4012650355295015
me,2020-07-24,14,1.0415023820647338
mi,2020-07-24,176,1.7623162121976916
mn,2020-07-24,56,0.9929725911194205
mo,2020-07-24,526,8.57036530611846
ms,2020-07-24,592,19.891477207626366
mt,2020-07-24,82,7.672313614239814
nc,2020-07-24,828,7.894673612453905
ne,2020-07-24,8,0.4135632193415246
nh,2020-07-24,34,2.5005313629146193
nj,2020-07-24,219,2.465608143937475
nm,2020-07-24,140,6.676748556987719
nv,2020-07-24,33,1.0713743070156185
ny,2020-07-24,528,2.7141560354939642
oh,2020-07-24,844,7.220401912893208
ok,2020-07-24,456,11.52396618524624
or,2020-07-24,71,1.683367170594089
pa,2020-07-24,467,3.6478706550989854
ri,2020-07-24,37,3.492671525570603
sc,2020-07-24,1009,19.597126583453655
sd,2020-07-24,17,1.921644385011626
tn,2020-07-24,1014,14.84806215217243
tx,2020-07-24,5602,19.31998548345539
us,2020-07-24,32794,9.990874864877256
ut,2020-07-24,96,2.9944247554085237
va,2020-07-24,492,5.764148612404236
vt,2020-07-24,30,4.807777060172535
wa,2020-07-24,217,2.8496789121002752
wi,2020-07-24,288,4.946384965462897
wv,2020-07-24,84,4.687115510055816
wy,2020-07-24,16,2.764535843071123
ak,2020-07-25,34,4.647697680935554
al,2020-07-25,1002,20.435696389183764
ar,2020-07-25,417,13.817994806819794
az,2020-07-25,1737,23.864095828976453
ca,2020-07-25,4713,11.927954547128365
co,2020-07-25,318,5.522045115455892
ct,2020-07-25,48,1.3463151774317188
dc,2020-07-25,268,37.973840558045424
de,2020-07-25,7,0.7188600112552939
fl,2020-07-25,5722,26.641540493768034
ga,2020-07-25,1679,15.813630105911765
hi,2020-07-25,22,1.5538127740360712
ia,2020-07-25,375,11.885631697553462
id,2020-07-25,141,7.890031979810471
il,2020-07-25,618,4.876962829572798
in,2020-07-25,132,1.9607205291449967
ks,2020-07-25,206,7.0709851392606495
ky,2020-07-25,386,8.6398445007054
la,2020-07-25,1441,30.997286608096637
ma,2020-07-25,172,2.495465000160319
md,2020-07-25,392,6.483968718159082
me,2020-07-25,17,1.2646814639357482
mi,2020-07-25,173,1.7322767313079581
mn,2020-07-25,72,1.2766790457249693
mo,2020-07-25,527,8.586658776282182
ms,2020-07-25,626,21.033893128334636
mt,2020-07-25,87,8.140137615108095
nc,2020-07-25,914,8.714651789592837
ne,2020-07-25,8,0.4135632193415246
nh,2020-07-25,37,2.7211664831717917
nj,2020-07-25,220,2.4768666286129886
nm,2020-07-25,134,6.390602190259673
nv,2020-07-25,29,0.9415107546500892
ny,2020-07-25,575,2.955757046229223
oh,2020-07-25,821,7.023637405788299
ok,2020-07-25,468,11.827228453279035
or,2020-07-25,66,1.5648201867494347
pa,2020-07-25,543,4.241528406249998
ri,2020-07-25,46,4.342240275033723
sc,2020-07-25,1069,20.76246612260848
sd,2020-07-25,16,1.808606480010942
tn,2020-07-25,1044,15.287353931822501
tx,2020-07-25,5213,17.97841562392948
us,2020-07-25,33643,10.249527446455618
ut,2020-07-25,81,2.5265458873759417
va,2020-07-25,419,4.908898919913365
vt,2020-07-25,24,3.846221648138028
wa,2020-07-25,215,2.8234145903297656
wi,2020-07-25,261,4.482661374950751
wv,2020-07-25,85,4.742914504223147
wy,2020-07-25,13,2.2461853724952876
ak,2020-07-26,36,4.921091662167057
al,2020-07-26,1002,20.435696389183764
ar,2020-07-26,431,14.281908301533168
az,2020-07-26,1817,24.963190628238465
ca,2020-07-26,4819,12.196225962786249
co,2020-07-26,320,5.556774958949325
ct,2020-07-26,39,1.0938810816632714
dc,2020-07-26,302,42.79141734526014
de,2020-07-26,8,0.8215542985774786
fl,2020-07-26,5749,26.767252061984
ga,2020-07-26,1687,15.888977956327068
hi,2020-07-26,32,2.2600913076888305
ia,2020-07-26,386,12.23427689401503
id,2020-07-26,142,7.945989653426149
il,2020-07-26,612,4.829613675887625
in,2020-07-26,104,1.5448101138718153
ks,2020-07-26,203,6.968009627523844
ky,2020-07-26,460,10.296187746954622
la,2020-07-26,1532,32.95478354170996
ma,2020-07-26,180,2.6115331397026593
md,2020-07-26,408,6.748620502573739
me,2020-07-26,20,1.4878605458067626
mi,2020-07-26,184,1.842421494570314
mn,2020-07-26,81,1.4362639264405903
mo,2020-07-26,541,8.814767358574308
ms,2020-07-26,646,21.70590249345715
mt,2020-07-26,95,8.888656016497345
nc,2020-07-26,988,9.420214407130988
ne,2020-07-26,8,0.4135632193415246
nh,2020-07-26,36,2.647621443086068
nj,2020-07-26,233,2.623226929394665
nm,2020-07-26,124,5.913691579046264
nv,2020-07-26,25,0.8116472022845596
ny,2020-07-26,603,3.0996895632629937
oh,2020-07-26,857,7.331616634300331
ok,2020-07-26,478,12.079947009973033
or,2020-07-26,69,1.6359483770562273
pa,2020-07-26,637,4.975789308989407
ri,2020-07-26,56,5.286205552214967
sc,2020-07-26,1125,21.850116359152985
sd,2020-07-26,16,1.808606480010942
tn,2020-07-26,1084,15.873076304689265
tx,2020-07-26,5350,18.450896525613413
us,2020-07-26,34617,10.546261974673904
ut,2020-07-26,92,2.869657057266502
va,2020-07-26,414,4.850320173852346
vt,2020-07-26,13,2.0833700594080984
wa,2020-07-26,215,2.8234145903297656
wi,2020-07-26,245,4.207862210202812
wv,2020-07-26,93,5.189306457561796
wy,2020-07-26,9,1.5550514117275067
ak,2020-07-27,34,4.647697680935554
al,2020-07-27,952,19.41595106038218
ar,2020-07-27,447,14.812095152634168
az,2020-07-27,1805,24.798326408349162
ca,2020-07-27,5094,12.892213126049628
co,2020-07-27,328,5.6956943329230585
ct,2020-07-27,39,1.0938810816632714
dc,2020-07-27,336,47.608994132474855
de,2020-07-27,7,0.7188600112552939
fl,2020-07-27,5567,25.919862972528254
ga,2020-07-27,1717,16.171532395384453
hi,2020-07-27,40,2.825114134611038
ia,2020-07-27,380,12.044106786854174
id,2020-07-27,143,8.001947327041826
il,2020-07-27,620,4.892745880801189
in,2020-07-27,82,1.2180233590143161
ks,2020-07-27,207,7.105310309839585
ky,2020-07-27,897,20.077566106561513
la,2020-07-27,1619,34.826236654065546
ma,2020-07-27,200,2.9017034885585105
md,2020-07-27,426,7.046353760040227
me,2020-07-27,23,1.711039627677777
mi,2020-07-27,202,2.022658379908714
mn,2020-07-27,104,1.8440919549360668
mo,2020-07-27,572,9.31986493364973
ms,2020-07-27,680,22.848318414165423
mt,2020-07-27,95,8.888656016497345
nc,2020-07-27,1029,9.81113423576699
ne,2020-07-27,8,0.4135632193415246
nh,2020-07-27,39,2.86825656334324
nj,2020-07-27,230,2.5894514753681244
nm,2020-07-27,112,5.341398845590175
nv,2020-07-27,8,0.2597271047310591
ny,2020-07-27,558,2.868369446601576
oh,2020-07-27,845,7.228956891462987
ok,2020-07-27,440,11.119616494535846
